"comando";"tipo";"regiao";"tamanho";"threads";"rodada";"init";"allocate";"mandelbrot";"write";"total";"qnt"
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 4096 2 ";"PTH";2;4096;2;9;0,00001;0,27498;4,34443;0,29557;4,91498;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 8192 2 ";"OMP";2;8192;2;0;0,00001;1,34283;19,17597;1,11452;21,63333;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 8192 2 ";"PTH";2;8192;2;0;0,00001;1,40110;17,37489;1,15137;19,92738;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 8192 2 ";"OMP";2;8192;2;1;0,00001;1,59963;19,26168;1,14944;22,01076;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 8192 2 ";"PTH";2;8192;2;1;0,00001;1,43156;17,35956;1,14360;19,93473;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 8192 2 ";"OMP";2;8192;2;2;0,00001;1,60432;19,26915;1,09487;21,96836;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 8192 2 ";"PTH";2;8192;2;2;0,00001;1,43540;17,38367;1,15515;19,97422;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 8192 2 ";"OMP";2;8192;2;3;0,00001;1,65063;19,26566;1,09859;22,01490;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 8192 2 ";"PTH";2;8192;2;3;0,00001;1,43927;17,43434;1,15290;20,02653;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 8192 2 ";"OMP";2;8192;2;4;0,00001;1,63998;19,25626;1,08953;21,98578;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 8192 2 ";"PTH";2;8192;2;4;0,00001;1,46496;17,49896;1,17582;20,13975;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 8192 2 ";"OMP";2;8192;2;5;0,00001;1,70071;19,22865;1,10279;22,03216;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 8192 2 ";"PTH";2;8192;2;5;0,00001;1,50409;17,66088;1,15546;20,32044;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 8192 2 ";"OMP";2;8192;2;6;0,00001;1,57169;19,22916;1,10567;21,90653;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 8192 2 ";"PTH";2;8192;2;6;0,00001;1,38650;17,93682;1,16679;20,49011;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 8192 2 ";"OMP";2;8192;2;7;0,00001;1,69267;19,46653;1,13660;22,29581;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 8192 2 ";"PTH";2;8192;2;7;0,00001;1,40743;17,68551;1,14811;20,24107;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 8192 2 ";"OMP";2;8192;2;8;0,00001;1,62525;19,61440;1,12648;22,36614;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 8192 2 ";"PTH";2;8192;2;8;0,00001;1,47343;17,66231;1,19397;20,32973;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 8192 2 ";"OMP";2;8192;2;9;0,00001;1,57402;19,41562;1,10883;22,09848;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 8192 2 ";"PTH";2;8192;2;9;0,00002;1,45369;17,48137;1,19460;20,12968;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 16 4 ";"OMP";2;16;4;0;0,00001;0,00000;0,00024;0,20854;0,20880;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 16 4 ";"PTH";2;16;4;0;0,00001;0,00003;0,00037;0,00008;0,00051;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 16 4 ";"OMP";2;16;4;1;0,00001;0,00000;0,00027;0,00007;0,00036;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 16 4 ";"PTH";2;16;4;1;0,00001;0,00003;0,00034;0,00007;0,00046;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 16 4 ";"OMP";2;16;4;2;0,00001;0,00001;0,00026;0,00007;0,00035;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 16 4 ";"PTH";2;16;4;2;0,00001;0,00003;0,00035;0,00007;0,00047;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 16 4 ";"OMP";2;16;4;3;0,00001;0,00001;0,00027;0,00008;0,00037;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 16 4 ";"PTH";2;16;4;3;0,00001;0,00004;0,00108;0,00012;0,00125;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 16 4 ";"OMP";2;16;4;4;0,00001;0,00001;0,00028;0,00011;0,00042;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 16 4 ";"PTH";2;16;4;4;0,00001;0,00003;0,00033;0,00012;0,00050;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 16 4 ";"OMP";2;16;4;5;0,00001;0,00001;0,00030;0,00010;0,00043;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 16 4 ";"PTH";2;16;4;5;0,00001;0,00003;0,00049;0,00008;0,00062;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 16 4 ";"OMP";2;16;4;6;0,00001;0,00001;0,00028;0,00008;0,00038;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 16 4 ";"PTH";2;16;4;6;0,00001;0,00004;0,00045;0,00009;0,00059;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 16 4 ";"OMP";2;16;4;7;0,00001;0,00001;0,00026;0,00007;0,00035;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 16 4 ";"PTH";2;16;4;7;0,00001;0,00003;0,00036;0,00007;0,00047;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 16 4 ";"OMP";2;16;4;8;0,00001;0,00001;0,00028;0,00007;0,00037;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 16 4 ";"PTH";2;16;4;8;0,00001;0,00003;0,00051;0,00007;0,00062;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 16 4 ";"OMP";2;16;4;9;0,00001;0,00000;0,00026;0,00006;0,00033;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 16 4 ";"PTH";2;16;4;9;0,00001;0,00003;0,00053;0,00006;0,00064;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 32 4 ";"OMP";2;32;4;0;0,00001;0,00002;0,00045;0,00007;0,00056;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 32 4 ";"PTH";2;32;4;0;0,00001;0,00005;0,00052;0,00014;0,00071;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 32 4 ";"OMP";2;32;4;1;0,00001;0,00002;0,00053;0,00012;0,00068;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 32 4 ";"PTH";2;32;4;1;0,00001;0,00005;0,00059;0,00009;0,00074;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 32 4 ";"OMP";2;32;4;2;0,00001;0,00002;0,00047;0,00008;0,00058;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 32 4 ";"PTH";2;32;4;2;0,00001;0,00005;0,00057;0,00009;0,00070;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 32 4 ";"OMP";2;32;4;3;0,00001;0,00002;0,00048;0,00010;0,00061;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 32 4 ";"PTH";2;32;4;3;0,00001;0,00005;0,00071;0,00008;0,00085;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 32 4 ";"OMP";2;32;4;4;0,00001;0,00002;0,00048;0,00007;0,00058;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 32 4 ";"PTH";2;32;4;4;0,00001;0,00005;0,00061;0,00015;0,00082;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 32 4 ";"OMP";2;32;4;5;0,00001;0,00002;0,00047;0,00010;0,00060;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 32 4 ";"PTH";2;32;4;5;0,00001;0,00005;0,00059;0,00009;0,00075;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 32 4 ";"OMP";2;32;4;6;0,00001;0,00002;0,00049;0,00007;0,00059;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 32 4 ";"PTH";2;32;4;6;0,00001;0,00005;0,00066;0,00008;0,00080;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 32 4 ";"OMP";2;32;4;7;0,00001;0,00002;0,00048;0,00007;0,00058;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 32 4 ";"PTH";2;32;4;7;0,00001;0,00005;0,00064;0,00008;0,00078;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 32 4 ";"OMP";2;32;4;8;0,00001;0,00002;0,00051;0,00010;0,00063;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 32 4 ";"PTH";2;32;4;8;0,00002;0,00006;0,00069;0,00010;0,00087;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 32 4 ";"OMP";2;32;4;9;0,00001;0,00002;0,00048;0,00009;0,00060;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 32 4 ";"PTH";2;32;4;9;0,00001;0,00006;0,00062;0,00008;0,00077;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 64 4 ";"OMP";2;64;4;0;0,00001;0,00009;0,00089;0,00018;0,00117;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 64 4 ";"PTH";2;64;4;0;0,00001;0,00012;0,00115;0,00022;0,00149;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 64 4 ";"OMP";2;64;4;1;0,00001;0,00008;0,00089;0,00019;0,00117;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 64 4 ";"PTH";2;64;4;1;0,00002;0,00017;0,00128;0,00026;0,00173;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 64 4 ";"OMP";2;64;4;2;0,00002;0,00011;0,00085;0,00015;0,00114;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 64 4 ";"PTH";2;64;4;2;0,00001;0,00012;0,00116;0,00019;0,00148;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 64 4 ";"OMP";2;64;4;3;0,00001;0,00010;0,00089;0,00018;0,00117;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 64 4 ";"PTH";2;64;4;3;0,00001;0,00016;0,00119;0,00016;0,00152;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 64 4 ";"OMP";2;64;4;4;0,00001;0,00012;0,00099;0,00019;0,00132;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 64 4 ";"PTH";2;64;4;4;0,00002;0,00019;0,00117;0,00019;0,00157;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 64 4 ";"OMP";2;64;4;5;0,00001;0,00010;0,00087;0,00016;0,00114;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 64 4 ";"PTH";2;64;4;5;0,00001;0,00012;0,00113;0,00016;0,00142;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 64 4 ";"OMP";2;64;4;6;0,00001;0,00009;0,00092;0,00020;0,00122;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 64 4 ";"PTH";2;64;4;6;0,00001;0,00014;0,00119;0,00020;0,00155;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 64 4 ";"OMP";2;64;4;7;0,00001;0,00011;0,00093;0,00018;0,00124;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 64 4 ";"PTH";2;64;4;7;0,00001;0,00012;0,00114;0,00016;0,00144;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 64 4 ";"OMP";2;64;4;8;0,00001;0,00009;0,00089;0,00015;0,00113;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 64 4 ";"PTH";2;64;4;8;0,00001;0,00014;0,00124;0,00016;0,00155;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 64 4 ";"OMP";2;64;4;9;0,00001;0,00013;0,00086;0,00025;0,00125;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 64 4 ";"PTH";2;64;4;9;0,00001;0,00012;0,00113;0,00017;0,00143;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 128 4 ";"OMP";2;128;4;0;0,00003;0,00043;0,00310;0,00045;0,00400;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 128 4 ";"PTH";2;128;4;0;0,00001;0,00039;0,00303;0,00047;0,00391;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 128 4 ";"OMP";2;128;4;1;0,00001;0,00041;0,00310;0,00055;0,00407;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 128 4 ";"PTH";2;128;4;1;0,00002;0,00056;0,00320;0,00047;0,00424;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 128 4 ";"OMP";2;128;4;2;0,00001;0,00037;0,00312;0,00044;0,00394;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 128 4 ";"PTH";2;128;4;2;0,00001;0,00051;0,00333;0,00048;0,00433;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 128 4 ";"OMP";2;128;4;3;0,00001;0,00038;0,00321;0,00048;0,00408;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 128 4 ";"PTH";2;128;4;3;0,00001;0,00041;0,00304;0,00046;0,00392;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 128 4 ";"OMP";2;128;4;4;0,00001;0,00041;0,00347;0,00056;0,00446;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 128 4 ";"PTH";2;128;4;4;0,00001;0,00037;0,00288;0,00039;0,00365;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 128 4 ";"OMP";2;128;4;5;0,00001;0,00034;0,00296;0,00039;0,00370;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 128 4 ";"PTH";2;128;4;5;0,00001;0,00037;0,00306;0,00041;0,00385;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 128 4 ";"OMP";2;128;4;6;0,00001;0,00034;0,00304;0,00039;0,00379;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 128 4 ";"PTH";2;128;4;6;0,00001;0,00038;0,00283;0,00041;0,00364;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 128 4 ";"OMP";2;128;4;7;0,00001;0,00035;0,00342;0,00039;0,00416;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 128 4 ";"PTH";2;128;4;7;0,00001;0,00034;0,00283;0,00039;0,00357;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 128 4 ";"OMP";2;128;4;8;0,00001;0,00032;0,00307;0,00051;0,00390;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 128 4 ";"PTH";2;128;4;8;0,00001;0,00035;0,00297;0,00055;0,00389;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 128 4 ";"OMP";2;128;4;9;0,00001;0,00032;0,00303;0,00038;0,00375;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 128 4 ";"PTH";2;128;4;9;0,00001;0,00039;0,00299;0,00045;0,00384;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 256 4 ";"OMP";2;256;4;0;0,00001;0,00134;0,01170;0,00142;0,01447;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 256 4 ";"PTH";2;256;4;0;0,00001;0,00131;0,01058;0,00137;0,01327;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 256 4 ";"OMP";2;256;4;1;0,00001;0,00125;0,01195;0,00185;0,01506;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 256 4 ";"PTH";2;256;4;1;0,00001;0,00135;0,01021;0,00134;0,01292;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 256 4 ";"OMP";2;256;4;2;0,00001;0,00131;0,01180;0,00148;0,01459;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 256 4 ";"PTH";2;256;4;2;0,00001;0,00130;0,01014;0,00143;0,01288;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 256 4 ";"OMP";2;256;4;3;0,00001;0,00123;0,01171;0,00189;0,01485;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 256 4 ";"PTH";2;256;4;3;0,00001;0,00127;0,01020;0,00140;0,01287;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 256 4 ";"OMP";2;256;4;4;0,00001;0,00131;0,01161;0,00135;0,01428;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 256 4 ";"PTH";2;256;4;4;0,00001;0,00147;0,01081;0,00161;0,01390;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 256 4 ";"OMP";2;256;4;5;0,00002;0,00130;0,01242;0,00179;0,01553;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 256 4 ";"PTH";2;256;4;5;0,00001;0,00137;0,01062;0,00151;0,01351;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 256 4 ";"OMP";2;256;4;6;0,00001;0,00140;0,01263;0,00188;0,01591;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 256 4 ";"PTH";2;256;4;6;0,00001;0,00145;0,01100;0,00146;0,01392;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 256 4 ";"OMP";2;256;4;7;0,00001;0,00136;0,01279;0,00190;0,01606;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 256 4 ";"PTH";2;256;4;7;0,00001;0,00142;0,01137;0,00171;0,01451;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 256 4 ";"OMP";2;256;4;8;0,00001;0,00138;0,01276;0,00194;0,01609;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 256 4 ";"PTH";2;256;4;8;0,00001;0,00198;0,01139;0,00175;0,01513;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 256 4 ";"OMP";2;256;4;9;0,00001;0,00137;0,01332;0,00179;0,01649;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 256 4 ";"PTH";2;256;4;9;0,00001;0,00148;0,01192;0,00155;0,01497;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 512 4 ";"OMP";2;512;4;0;0,00002;0,00626;0,05438;0,00727;0,06793;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 512 4 ";"PTH";2;512;4;0;0,00002;0,00622;0,04641;0,00615;0,05880;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 512 4 ";"OMP";2;512;4;1;0,00001;0,00592;0,05517;0,00803;0,06913;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 512 4 ";"PTH";2;512;4;1;0,00001;0,00671;0,04782;0,00613;0,06067;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 512 4 ";"OMP";2;512;4;2;0,00001;0,00697;0,05397;0,00773;0,06868;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 512 4 ";"PTH";2;512;4;2;0,00001;0,00685;0,04790;0,00646;0,06122;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 512 4 ";"OMP";2;512;4;3;0,00001;0,00666;0,06092;0,00855;0,07614;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 512 4 ";"PTH";2;512;4;3;0,00001;0,00589;0,04744;0,00639;0,05973;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 512 4 ";"OMP";2;512;4;4;0,00001;0,00703;0,05870;0,00729;0,07303;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 512 4 ";"PTH";2;512;4;4;0,00002;0,00652;0,04870;0,00614;0,06138;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 512 4 ";"OMP";2;512;4;5;0,00001;0,00612;0,05831;0,00649;0,07093;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 512 4 ";"PTH";2;512;4;5;0,00001;0,00655;0,04936;0,00614;0,06207;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 512 4 ";"OMP";2;512;4;6;0,00001;0,00765;0,05710;0,00707;0,07184;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 512 4 ";"PTH";2;512;4;6;0,00001;0,00637;0,04906;0,00640;0,06185;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 512 4 ";"OMP";2;512;4;7;0,00002;0,00623;0,06140;0,00958;0,07722;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 512 4 ";"PTH";2;512;4;7;0,00002;0,00725;0,04943;0,00805;0,06475;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 512 4 ";"OMP";2;512;4;8;0,00001;0,00639;0,05769;0,00788;0,07198;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 512 4 ";"PTH";2;512;4;8;0,00002;0,00629;0,04876;0,00632;0,06139;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 512 4 ";"OMP";2;512;4;9;0,00001;0,00618;0,05787;0,00797;0,07203;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 512 4 ";"PTH";2;512;4;9;0,00001;0,00682;0,05026;0,00610;0,06319;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 1024 4 ";"OMP";2;1024;4;0;0,00001;0,02720;0,22631;0,02702;0,28054;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 1024 4 ";"PTH";2;1024;4;0;0,00002;0,02914;0,19513;0,02519;0,24948;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 1024 4 ";"OMP";2;1024;4;1;0,00002;0,02572;0,21994;0,02799;0,27366;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 1024 4 ";"PTH";2;1024;4;1;0,00002;0,02858;0,18818;0,02673;0,24351;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 1024 4 ";"OMP";2;1024;4;2;0,00001;0,02673;0,20760;0,02157;0,25592;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 1024 4 ";"PTH";2;1024;4;2;0,00001;0,02111;0,16347;0,02140;0,20600;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 1024 4 ";"OMP";2;1024;4;3;0,00001;0,02152;0,18294;0,02820;0,23267;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 1024 4 ";"PTH";2;1024;4;3;0,00002;0,02080;0,15843;0,02102;0,20026;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 1024 4 ";"OMP";2;1024;4;4;0,00001;0,02108;0,18862;0,02150;0,23120;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 1024 4 ";"PTH";2;1024;4;4;0,00001;0,02102;0,16096;0,02122;0,20322;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 1024 4 ";"OMP";2;1024;4;5;0,00001;0,02210;0,18762;0,02107;0,23080;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 1024 4 ";"PTH";2;1024;4;5;0,00001;0,02117;0,15954;0,02108;0,20180;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 1024 4 ";"OMP";2;1024;4;6;0,00001;0,02101;0,18826;0,02110;0,23039;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 1024 4 ";"PTH";2;1024;4;6;0,00001;0,02037;0,15842;0,02096;0,19975;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 1024 4 ";"OMP";2;1024;4;7;0,00001;0,02127;0,18302;0,02074;0,22505;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 1024 4 ";"PTH";2;1024;4;7;0,00001;0,02078;0,15912;0,02144;0,20136;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 1024 4 ";"OMP";2;1024;4;8;0,00001;0,02039;0,18068;0,02047;0,22155;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 1024 4 ";"PTH";2;1024;4;8;0,00001;0,02102;0,17430;0,02139;0,21672;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 1024 4 ";"OMP";2;1024;4;9;0,00001;0,02233;0,18685;0,02068;0,22988;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 1024 4 ";"PTH";2;1024;4;9;0,00003;0,02025;0,15785;0,02308;0,20121;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 2048 4 ";"OMP";2;2048;4;0;0,00001;0,09179;0,74478;0,07669;0,91327;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 2048 4 ";"PTH";2;2048;4;0;0,00001;0,07312;0,61057;0,08251;0,76621;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 2048 4 ";"OMP";2;2048;4;1;0,00001;0,07909;0,72951;0,08273;0,89134;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 2048 4 ";"PTH";2;2048;4;1;0,00001;0,07515;0,63398;0,08188;0,79102;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 2048 4 ";"OMP";2;2048;4;2;0,00001;0,08052;0,74114;0,07836;0,90004;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 2048 4 ";"PTH";2;2048;4;2;0,00001;0,07371;0,64479;0,08277;0,80129;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 2048 4 ";"OMP";2;2048;4;3;0,00001;0,07931;0,73427;0,08351;0,89709;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 2048 4 ";"PTH";2;2048;4;3;0,00001;0,07569;0,63580;0,08498;0,79649;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 2048 4 ";"OMP";2;2048;4;4;0,00001;0,07790;0,73214;0,08022;0,89027;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 2048 4 ";"PTH";2;2048;4;4;0,00001;0,07275;0,63193;0,08347;0,78817;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 2048 4 ";"OMP";2;2048;4;5;0,00001;0,07904;0,75062;0,07584;0,90551;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 2048 4 ";"PTH";2;2048;4;5;0,00001;0,07414;0,63524;0,08715;0,79654;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 2048 4 ";"OMP";2;2048;4;6;0,00001;0,07858;0,72722;0,08392;0,88973;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 2048 4 ";"PTH";2;2048;4;6;0,00001;0,07853;0,65589;0,08596;0,82038;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 2048 4 ";"OMP";2;2048;4;7;0,00001;0,08182;0,73779;0,09280;0,91242;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 2048 4 ";"PTH";2;2048;4;7;0,00001;0,07796;0,62501;0,07893;0,78190;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 2048 4 ";"OMP";2;2048;4;8;0,00001;0,07883;0,75690;0,08029;0,91603;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 2048 4 ";"PTH";2;2048;4;8;0,00001;0,07086;0,71810;0,10518;0,89416;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 2048 4 ";"OMP";2;2048;4;9;0,00001;0,11961;0,77198;0,08241;0,97401;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 2048 4 ";"PTH";2;2048;4;9;0,00002;0,07483;0,68641;0,08935;0,85061;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 4096 4 ";"OMP";2;4096;4;0;0,00001;0,30702;3,03032;0,30301;3,64036;1
"./mandelbrot_pth -0.8 -0.7 0.05 0.15 4096 4 ";"PTH";2;4096;4;0;0,00001;0,28229;2,51337;0,33371;3,12938;1
"./mandelbrot_omp -0.8 -0.7 0.05 0.15 4096 4 ";"OMP";2;4096;4;1;0,00001;0,31852;2,91317;0,29431;3,52602;1
