tipo,regiao,tamanho,threads,total_mean,total_std,write_mean,write_std,mondelbrot_mean,mondelbrot_std,image_buffer_mean,image_buffer_std
PTH,0,512,2,0.09382100000000002,0.0008919199017350808,0.005305,0.00033981203954866344,0.08316599999999999,0.0007565447772604071,0.005339,0.0008399662691640262
PTH,0,512,4,0.07042699999999999,0.004449242257583486,0.008062999999999999,0.0016284556419435493,0.055952,0.003653493913745824,0.006395,0.00048619269156717417
PTH,0,512,8,0.051819000000000004,0.0019409759858838485,0.006246,0.0002983361266163462,0.039027,0.0019365837618514374,0.006529999999999999,0.0005448547206977901
PTH,0,512,16,0.050137,0.003920980744660703,0.006588000000000001,0.0005190332894483317,0.03718,0.003662540102169531,0.006353,0.000544059841479879
PTH,0,512,32,0.047266,0.003722207230483906,0.006092,0.00035408097002427726,0.034822,0.0034280016854656833,0.006335,0.0007029343259982875
PTH,0,1024,1,0.9017599999999998,0.07336753126856893,0.029148,0.004047497992587518,0.8452080000000001,0.07020417521613495,0.027385000000000003,0.001963094212942641
PTH,0,1024,2,0.33968699999999996,0.0170237723003256,0.020641000000000003,0.0019080033193542053,0.300432,0.013951567653851651,0.018602,0.001994953633546405
PTH,0,1024,4,0.238554,0.02593032724651021,0.023575,0.004622008341739673,0.19419899999999998,0.020825359247268173,0.020767,0.0014900861272646852
PTH,0,1024,8,0.181946,0.03336905659106617,0.024793999999999997,0.0028730053950523655,0.132441,0.02685405264263353,0.024697,0.004265028461543696
PTH,0,1024,16,0.20169,0.07533377595740175,0.048386,0.07484061615638038,0.128741,0.029444396731617535,0.024548999999999998,0.0042600011737087586
PTH,0,1024,32,0.183365,0.03175455671588287,0.024090999999999998,0.0020691944218839253,0.13555,0.027771105687586718,0.023708,0.0021676295296424097
PTH,0,2048,1,3.535979,0.17555695704117114,0.131,0.019183856639256754,3.2936730000000005,0.16582045431061207,0.111286,0.013279698959104627
PTH,0,2048,2,1.435856,0.10267693165133703,0.087087,0.013783555459717609,1.273279,0.08307813209396449,0.075477,0.00890268505065248
PTH,0,2048,4,0.986486,0.08112831855222387,0.09515599999999999,0.012862465808182611,0.797433,0.0637012321614652,0.093883,0.019048664024311813
PTH,0,2048,8,0.6236059999999999,0.018602988529325664,0.090586,0.0023743593287921306,0.4528899999999999,0.017087823474951736,0.080115,0.0019292384795849117
PTH,0,2048,16,0.623816,0.028403708365086603,0.09042800000000002,0.002841763145967266,0.450976,0.020374413256718727,0.082402,0.005763653933631572
PTH,0,2048,32,0.612658,0.05122761251946499,0.09001200000000001,0.004218909285058823,0.4420450000000001,0.04477361530832391,0.080589,0.0034952489976474584
PTH,0,4096,1,13.791535999999999,0.28131181233641783,0.49646100000000004,0.026636290803671914,12.701924000000002,0.25071863974494546,0.593131,0.049375219256897175
PTH,0,4096,2,5.653417,0.14610273851338695,0.342057,0.021272314845566017,4.971629,0.12742297311186337,0.339718,0.023332560368149336
PTH,0,4096,4,3.7788700000000004,0.24533613879736518,0.385174,0.03485781920889485,3.021555,0.1875931493211365,0.372125,0.039054263745033874
PTH,0,4096,8,2.5430420000000002,0.10512158894452762,0.351023,0.026329530970207408,1.8734619999999995,0.07346975988648508,0.3185429999999999,0.009492461394882428
PTH,0,4096,16,2.494013,0.10760930794623051,0.34332599999999996,0.02024899734143234,1.8450099999999998,0.09198532648683096,0.305664,0.006685847739815794
PTH,0,4096,32,2.38922,0.027351554089504876,0.33057299999999995,0.004558106453829749,1.752844,0.022239284660757974,0.30579,0.006174956590040823
PTH,0,8192,1,52.951247,6.542753110703729,1.9045039999999998,0.340533786843864,48.527613,5.911949168509955,2.519109,0.3889881125133088
PTH,0,8192,2,23.091922000000004,0.99451520184795,1.425971,0.06781730120945048,19.991476,0.9517937187483891,1.674458,0.1966093652002479
PTH,0,8192,4,15.606086000000001,0.6068665918232042,1.5442,0.1726914440394904,12.215395000000001,0.3947762993068916,1.846478,0.15967216627967581
PTH,0,8192,8,12.070738,2.06513948894392,1.4738760000000002,0.3750224637182863,8.663912,1.5155650080327576,1.9329369999999997,0.30561153621513987
PTH,0,8192,16,10.173554,0.20358727318878347,1.24032,0.05272668183925263,7.259144000000001,0.12436965816110922,1.6740680000000001,0.05620623547851846
PTH,0,8192,32,10.336188,0.1433121766401356,1.2498609999999999,0.029132946011918057,7.326734999999999,0.0773719447072242,1.759579,0.09999329626974436
PTH,1,16,1,0.000525,3.865804501581066e-05,8.4e-05,1.7763883459298972e-05,0.000394,3.204163957519443e-05,3.4000000000000007e-05,5.163977794943224e-06
PTH,1,16,2,0.00055,8.981462390204986e-05,0.000101,2.024845673131659e-05,0.0003960000000000001,8.834276679187971e-05,3.8e-05,6.324555320336761e-06
PTH,1,16,4,0.0005650000000000001,5.060742150229659e-05,8.8e-05,1.5491933384829674e-05,0.00043099999999999996,5.466056876558985e-05,3.3e-05,4.830458915396483e-06
PTH,1,16,8,0.0006669999999999998,0.00025006887940014536,7.700000000000001e-05,1.4181364924121776e-05,0.000544,0.0002416701149179278,3.4000000000000007e-05,5.163977794943224e-06
PTH,1,16,16,0.001303,0.00032978275677583073,8.599999999999999e-05,1.8378731669453634e-05,0.0011700000000000002,0.00032920780333670367,3.100000000000001e-05,3.1622776601683805e-06
PTH,1,16,32,0.0045260000000000005,0.004825928120291704,0.002784,0.004908315393289228,0.001696,0.00025263940046371756,3.4000000000000007e-05,5.1639777949432234e-06
PTH,1,32,1,0.0010299999999999999,5.617433182117577e-05,0.00010000000000000002,3.2317865716108856e-05,0.0008669999999999999,4.1912607490666395e-05,5.2000000000000004e-05,4.21637021355784e-06
PTH,1,32,2,0.0009189999999999999,8.359292899389147e-05,0.000147,3.5605867181937555e-05,0.0006839999999999999,6.113736809658867e-05,6.900000000000001e-05,1.3703203194062978e-05
PTH,1,32,4,0.000792,7.375635565834307e-05,0.000107,2.540778533354601e-05,0.0006079999999999999,5.921711464320656e-05,5.6000000000000006e-05,9.660917830792956e-06
PTH,1,32,8,0.0007050000000000001,3.922867431979941e-05,7.8e-05,1.032795558988645e-05,0.000569,2.8460498941515438e-05,4.800000000000001e-05,6.324555320336759e-06
PTH,1,32,16,0.0019290000000000002,0.000962617381009829,0.00010600000000000002,2.4129281427805145e-05,0.0017579999999999998,0.0009438314350442974,5.2000000000000004e-05,4.216370213557839e-06
PTH,1,32,32,0.004319,0.006476980520787958,0.002056,0.006206547080838642,0.002199,0.0021009069470112186,5.1000000000000006e-05,7.378647873726214e-06
PTH,1,64,1,0.0030280000000000003,8.547904226573116e-05,0.00017900000000000001,2.5144029554194817e-05,0.002706,5.6015870766933403e-05,0.00013199999999999998,1.988857852023506e-05
PTH,1,64,2,0.0021190000000000002,0.00010535126429658492,0.00022100000000000006,2.5582111805799858e-05,0.001726,9.834180754445749e-05,0.000158,2.7808871486152295e-05
PTH,1,64,4,0.0014680000000000001,7.554248252914827e-05,0.00017900000000000001,2.0248456731316575e-05,0.0011459999999999999,7.042726744663596e-05,0.00013299999999999998,2.1628170930011112e-05
PTH,1,64,8,0.0010659999999999999,6.310485101972921e-05,0.00014499999999999997,1.0801234497346446e-05,0.000795,4.9046463231873864e-05,0.00011399999999999999,1.4298407059684805e-05
PTH,1,64,16,0.0017829999999999999,0.0007235107309347786,0.00015599999999999997,1.8973665961010292e-05,0.0015010000000000002,0.000723946744511562,0.000115,7.0710678118654756e-06
PTH,1,64,32,0.0020740000000000003,0.0006501316106075071,0.000155,1.5092308563562368e-05,0.001796,0.0006405240909685685,0.000113,8.232726023485643e-06
PTH,1,128,1,0.009447,0.00032795833068648687,0.000391,4.4584501542327226e-05,0.008728000000000001,0.0002940068026423887,0.00031499999999999996,2.068278940998476e-05
PTH,1,128,2,0.006906999999999999,0.0004561201108869851,0.0006470000000000001,0.0003055795950139487,0.00577,0.00025595138427269947,0.000478,8.456424250894173e-05
PTH,1,128,4,0.0037469999999999995,0.00019172028235600605,0.000438,4.565571644870381e-05,0.0029190000000000006,0.00014247416919880215,0.00037700000000000006,2.451756739791106e-05
PTH,1,128,8,0.0029909999999999997,0.00048248085742107726,0.000447,8.152027695951207e-05,0.0020900000000000003,0.00038810078874207686,0.000442,7.16162613439775e-05
PTH,1,128,16,0.0031779999999999994,0.0004190942614734781,0.000451,6.723920813863821e-05,0.002346,0.0003735773012376421,0.0003710000000000001,1.1005049346146107e-05
PTH,1,128,32,0.003631999999999999,0.0002794359397866431,0.0004180000000000001,5.329165037789692e-05,0.0028399999999999996,0.00028487814158962,0.00036300000000000004,8.232726023485646e-06
PTH,1,256,1,0.037555,0.0035341516348025848,0.001429,0.00022673773395709846,0.034773000000000005,0.0033345632730872295,0.001343,0.0001683283827654874
PTH,1,256,2,0.025337,0.000560714821554694,0.001756,0.0002381969306640574,0.021888,0.0004274679975026071,0.001679,0.0002726597391133009
PTH,1,256,4,0.014351,0.0011115199803272394,0.001572,0.00017119190011991416,0.011103,0.0008809849286136764,0.001663,0.00026115342446751704
PTH,1,256,8,0.011184,0.0005265231872070468,0.0017490000000000001,0.00021537822029578057,0.007814999999999999,0.0005614712815451918,0.0016059999999999998,0.00021613781611637425
PTH,1,256,16,0.010812999999999998,0.0012808161460568803,0.0016800000000000003,0.00017352553446427154,0.007558,0.0011170775363519854,0.0015600000000000002,0.00020880613017821095
PTH,1,256,32,0.010047,0.0009322857215825337,0.001539,0.00022118117259638337,0.007098999999999999,0.0009050408216698788,0.001395,7.735200923914854e-05
PTH,1,512,1,0.15958800000000004,0.021679536587913183,0.005451,0.0008329259003990423,0.14819600000000002,0.019765048950103822,0.005928,0.001395570771325402
PTH,1,512,2,0.10225900000000002,0.0029054028215646024,0.006494999999999999,0.0005251296136299221,0.088318,0.0025208631678675323,0.007428,0.0012612938683043782
PTH,1,512,4,0.061316,0.0023216574539180693,0.006964999999999999,0.000779376531451761,0.047327999999999995,0.0014300722592465987,0.007004000000000001,0.0008121193125260463
PTH,1,512,8,0.045641,0.002833891905724938,0.006529999999999999,0.0002858904218985542,0.032429,0.00269088358061891,0.006668,0.0005967467357821635
PTH,1,512,16,0.045948,0.0025609277832674454,0.006775000000000001,0.0006544590641641895,0.032205,0.0017239054498434652,0.006952,0.0009478373043700884
PTH,1,512,32,0.044669999999999994,0.002474824348424663,0.006666,0.0006513439098424797,0.03164499999999999,0.0015257948748111589,0.006343,0.0006928371622057622
PTH,1,1024,1,0.520795,0.020961679454556008,0.018448,0.0017272444335800685,0.484506,0.020433469928852827,0.017832999999999998,0.0004956712620275662
PTH,1,1024,2,0.331747,0.017461261281922196,0.021665999999999998,0.0030819697885893973,0.288783,0.013964400014958646,0.021283999999999997,0.0013420233480333588
PTH,1,1024,4,0.209652,0.02129116707828755,0.022725000000000002,0.002384026705666976,0.16455799999999998,0.016746905385772032,0.022355000000000003,0.0022196959251212754
PTH,1,1024,8,0.163181,0.025684361627695218,0.024992,0.0021105175773834346,0.113175,0.020762557779704198,0.024999,0.003122045091851741
PTH,1,1024,16,0.174554,0.02479210949744563,0.026194000000000002,0.002012837687334861,0.12260599999999999,0.021742551828154856,0.025734,0.002327651176615602
PTH,1,1024,32,0.179526,0.02816787776488988,0.025865,0.0020905249207900972,0.12715500000000002,0.02289258261727777,0.026489000000000002,0.0034540650769138022
PTH,1,2048,1,2.1889639999999995,0.4033461280945794,0.077012,0.01805186404656194,2.0355269999999996,0.3658959936329812,0.07641200000000001,0.020078399006560922
PTH,1,2048,2,1.2676149999999997,0.004436122556166976,0.081997,0.0033014846828527174,1.108202,0.0031106083720784383,0.077402,0.0011165004851469331
PTH,1,2048,4,0.7833840000000001,0.004246408155397001,0.08536099999999999,0.0014446025981794018,0.6186250000000001,0.002431374782573307,0.07938699999999999,0.0026493523317554016
PTH,1,2048,8,0.553651,0.01024088912155583,0.09226100000000001,0.005709994064990105,0.38083600000000006,0.0056243482585392034,0.080541,0.0018344024155626895
PTH,1,2048,16,0.575384,0.0376697353322266,0.09273,0.004426034091348347,0.39887400000000006,0.030924694986369742,0.08376800000000001,0.005631229982083052
PTH,1,2048,32,0.5914919999999999,0.03908929884820709,0.098844,0.012546365742051894,0.405673,0.020407773600599678,0.08696000000000001,0.010201069660688641
PTH,1,4096,1,8.134106,0.03861359121691037,0.276175,0.004064825402837816,7.577019,0.0371779529799284,0.28089700000000006,0.0047285516927608184
PTH,1,4096,2,5.357963,0.36424307863629296,0.354586,0.03729217797042401,4.655475,0.31769122025604957,0.34788600000000003,0.03527447934886261
PTH,1,4096,4,3.183794,0.07314600364263855,0.33021100000000003,0.005933244287721328,2.533607,0.07703444944381127,0.3199580000000001,0.009193145755881873
PTH,1,4096,8,2.2799799999999997,0.06594363872951566,0.34641299999999997,0.004002807486974344,1.600298,0.043363090757001996,0.333253,0.023426824155228555
PTH,1,4096,16,2.236109,0.010773907214500536,0.345263,0.005290902149497349,1.569778,0.009324569456846524,0.32105700000000004,0.007743877940383331
PTH,1,4096,32,2.30424,0.08356508707455387,0.349271,0.004724208222901844,1.6258299999999999,0.07383609897002356,0.32912700000000006,0.009431088130928135
PTH,1,8192,1,32.786405,0.17327873859767162,1.1155769999999998,0.03486432434770852,30.192744000000005,0.1219714165240723,1.478067,0.030492267526192468
PTH,1,8192,2,20.627512000000003,0.3861728649423441,1.2587249999999999,0.03558416946714746,17.592267000000003,0.3324603701044681,1.7765080000000002,0.058027929252501574
PTH,1,8192,4,13.059929,0.06416298005859787,1.248897,0.013573641982410812,10.060014999999998,0.026220535315324665,1.751,0.05909805975382494
PTH,1,8192,8,9.44239,0.08668981703624626,1.2773510000000001,0.021274783952421796,6.414953,0.015669443760956612,1.750073,0.08547641871689918
PTH,1,8192,16,9.530842999999999,0.20195445663977551,1.2897399999999999,0.03636531405978325,6.472111000000001,0.10414436235341783,1.768978,0.10722150704654984
PTH,1,8192,32,9.358236000000002,0.06926157668176823,1.2724309999999999,0.007816861333752227,6.390500000000001,0.03341543422498643,1.69529,0.077694969092099
PTH,2,16,1,0.000564,5.7387571244419576e-05,8.700000000000001e-05,1.7029386365926404e-05,0.00042899999999999997,5.363456596884759e-05,3.3e-05,4.8304589153964825e-06
PTH,2,16,2,0.005708,0.005353781218291734,0.005281,0.005341097369559097,0.00038200000000000007,4.2110964526276693e-05,3.2000000000000005e-05,4.216370213557841e-06
PTH,2,16,4,0.000613,0.0002344757746311736,8.3e-05,2.1108186931983417e-05,0.000481,0.00022357946635990028,3.2000000000000005e-05,4.216370213557839e-06
PTH,2,16,8,0.0021130000000000003,0.0045197149615139815,0.0015179999999999998,0.004529959038323513,0.0005499999999999999,0.0001946506842754191,3.3e-05,4.830458915396483e-06
PTH,2,16,16,0.009191999999999999,0.013628756199872223,0.008034,0.013495830796541906,0.0011179999999999999,0.00029487473800091985,2.8000000000000003e-05,4.216370213557838e-06
PTH,2,16,32,0.008508,0.015879111226178036,0.0069399999999999965,0.015816518088518864,0.0015249999999999999,0.0005750797046207306,3.5000000000000004e-05,1.2692955176439845e-05
PTH,2,32,1,0.0010609999999999999,3.414023367751829e-05,9.4e-05,1.2649110640673517e-05,0.0009049999999999999,2.8382310609877344e-05,5.400000000000001e-05,9.66091783079296e-06
PTH,2,32,2,0.0006560000000000001,4.4771022374348856e-05,6.900000000000001e-05,1.286683937707919e-05,0.000538,3.966526608171602e-05,4.2000000000000004e-05,1.0327955589886443e-05
PTH,2,32,4,0.0007790000000000001,5.665686189686116e-05,9.800000000000002e-05,2.573367875415837e-05,0.0006199999999999999,5.7154760664940875e-05,5.2000000000000004e-05,4.216370213557838e-06
PTH,2,32,8,0.000658,2.3475755815545344e-05,7.3e-05,1.0593499054713804e-05,0.00053,2.7487370837451072e-05,4.3e-05,6.749485577105527e-06
PTH,2,32,16,0.000823,0.0001655328097722959,6.3e-05,4.830458915396475e-06,0.000706,0.00016534139765278925,4.1e-05,3.1622776601683796e-06
PTH,2,32,32,0.0014190000000000001,0.00019191722752848997,6.200000000000002e-05,4.216370213557836e-06,0.0013059999999999999,0.00018933802811080724,4e-05,0.0
PTH,2,64,1,0.0029819999999999994,0.00015880106352848466,0.000169,3.695342413844158e-05,0.002689,0.00011845768114488065,0.00011200000000000001,1.2292725943057181e-05
PTH,2,64,2,0.001687,0.00018493542416506118,0.00015099999999999998,3.665151201974256e-05,0.0014300000000000003,0.00018214768123085668,0.0001,1.6996731711975954e-05
PTH,2,64,4,0.0015179999999999998,9.150591966279191e-05,0.00018700000000000002,3.301514803843834e-05,0.0011779999999999998,4.917090377222875e-05,0.00014000000000000001,2.53859103528797e-05
PTH,2,64,8,0.0011070000000000001,9.153627089241114e-05,0.000139,2.131770260709265e-05,0.000843,7.394442357458594e-05,0.00011,1.7638342073763934e-05
PTH,2,64,16,0.001302,0.00010086294331087768,0.000119,3.16227766016838e-06,0.0010799999999999998,9.921917377424807e-05,9.600000000000003e-05,5.163977794943223e-06
PTH,2,64,32,0.0016469999999999998,5.812821078348179e-05,0.000123,1.337493509849259e-05,0.0014190000000000001,5.971227307309241e-05,9.700000000000001e-05,4.83045891539648e-06
PTH,2,128,1,0.010015,0.00042768758067854583,0.00039900000000000005,4.508017549014446e-05,0.009290000000000001,0.0003746702253686275,0.00031499999999999996,2.1730674684008847e-05
PTH,2,128,2,0.0056370000000000005,0.00013089860367645036,0.00040899999999999997,5.933895104491747e-05,0.004828000000000001,8.430104783848581e-05,0.00038599999999999995,6.931409989637349e-05
PTH,2,128,4,0.0038840000000000007,0.00024577315647654545,0.00044799999999999994,4.962078417580907e-05,0.003016,0.00015833859640375475,0.00040699999999999997,7.134423592694787e-05
PTH,2,128,8,0.0025079999999999994,8.521867296679904e-05,0.00036300000000000004,2.0575065816014614e-05,0.0017920000000000002,7.842901957254795e-05,0.00034500000000000004,1.5092308563562363e-05
PTH,2,128,16,0.0030150000000000003,0.00024622708579231863,0.000394,0.00023405602368284012,0.002313,0.00019453934192228462,0.00030199999999999997,2.0976176963403052e-05
PTH,2,128,32,0.003409,0.000283370585786332,0.000332,2.3475755815545365e-05,0.002764,0.000295228724889703,0.000305,1.5092308563562385e-05
PTH,2,256,1,0.04304600000000001,0.0038513553169991655,0.0015439999999999998,0.00020145029715099014,0.040053,0.0035799846368385433,0.001435,0.00020705608472639065
PTH,2,256,2,0.021523999999999998,0.0004403079730269609,0.001498,0.0001883141583158904,0.018523,0.0003311948067225699,0.001473,0.00022983327290306186
PTH,2,256,4,0.013788,0.0008508531665987448,0.001513,0.00014087425440993667,0.010824,0.0005950014005585754,0.00144,0.00020357908646136623
PTH,2,256,8,0.008442000000000002,0.00046796960964955376,0.001341,5.445691467165175e-05,0.005696,0.00041708512320628245,0.001393,6.412661087428692e-05
PTH,2,256,16,0.008007,0.00021323174664617244,0.0011209999999999998,3.956710193526374e-05,0.005806,0.00019184484471688188,0.00107,4.737556801183964e-05
PTH,2,256,32,0.008987,0.00041266208936610593,0.00114,4.6427960923947036e-05,0.006768000000000001,0.0004106580085667391,0.0010739999999999999,4.452215428550398e-05
PTH,2,512,1,0.161999,0.02452811151402498,0.005297999999999999,0.0011870579879124132,0.151346,0.022719741880380395,0.005344,0.0007509874980465536
PTH,2,512,2,0.082532,0.003683789715315828,0.0049429999999999995,0.000383639008559986,0.072468,0.0030796421148496377,0.005106000000000001,0.0004216949924609808
PTH,2,512,4,0.061505,0.0016694127377281198,0.0064280000000000006,0.0005855064284683625,0.048514,0.0011272109139129382,0.006547,0.0003835231414139177
PTH,2,512,8,0.040127,0.006301659481614521,0.005857,0.0006136240253155382,0.028116999999999996,0.005231375536128142,0.006139,0.0008176449922388894
PTH,2,512,16,0.035343,0.0044449148223309936,0.005277,0.0004784709442008413,0.024905999999999998,0.00359091817413504,0.0051470000000000005,0.0005957264472893574
PTH,2,512,32,0.039679,0.0049376162714861145,0.005872,0.0007870733412106165,0.028197,0.003762348704968452,0.005597,0.0007142991903490673
PTH,2,1024,1,0.56242,0.030675378834933136,0.018014,0.0011893247383844882,0.524988,0.02696678360090019,0.019407,0.0029776390722255856
PTH,2,1024,2,0.304471,0.005009489772200133,0.018902000000000002,0.002164890554072217,0.26701299999999994,0.0034548003640667295,0.018541000000000002,0.0013899276559910928
PTH,2,1024,4,0.212331,0.01871857511789946,0.022350999999999996,0.0020282967676791726,0.16754,0.013694019781560776,0.022424,0.003407961919453391
PTH,2,1024,8,0.15516199999999997,0.020729579402926218,0.023577,0.0018846045857007865,0.10896999999999998,0.018034268614070387,0.022594999999999997,0.0015295696562541144
PTH,2,1024,16,0.160145,0.025083868765049425,0.023952000000000005,0.0018928626175422477,0.11292999999999997,0.021096525253647292,0.02325,0.002839103927493868
PTH,2,1024,32,0.15072000000000002,0.02308257303200356,0.022727,0.0017035717380452938,0.10590599999999999,0.0204654609851167,0.022075,0.0012914354631786875
PTH,2,2048,1,2.192063,0.010498414748057168,0.070227,0.001631557197553577,2.0518049999999994,0.009667608287472172,0.070016,0.0014500513400872693
PTH,2,2048,2,1.2269519999999998,0.031927979996652894,0.075697,0.004365088900711084,1.080905,0.03088813193516956,0.07033700000000001,0.0024201655131645687
PTH,2,2048,4,0.8086770000000001,0.03772096088383748,0.08621800000000002,0.00727978449009462,0.647772,0.031898070927391414,0.07467399999999999,0.0023292211383016226
PTH,2,2048,8,0.551047,0.0411953932295024,0.090907,0.0073936940849768885,0.377763,0.02564425083934235,0.082357,0.011542094023375674
PTH,2,2048,16,0.6402720000000001,0.08987659858569044,0.104905,0.027154254117295627,0.44813200000000003,0.07001203242617972,0.087219,0.012347627257448647
PTH,2,2048,32,0.506559,0.01806344955981555,0.08574799999999999,0.005541505611694754,0.3443899999999999,0.010730511016101089,0.076408,0.002908274784510948
PTH,2,4096,1,10.120726999999999,1.6217929854539934,0.34249599999999997,0.09392027377870374,9.430496999999999,1.504912174218888,0.3477090000000001,0.08600543774152372
PTH,2,4096,2,4.937469999999999,0.03444355672691189,0.306372,0.016039767801034756,4.350048,0.03237565127616038,0.28104199999999996,0.007718021911229734
PTH,2,4096,4,3.1494600000000004,0.023987341569160013,0.314815,0.00999730324748741,2.539877,0.015128995744008354,0.294759,0.009020808598888338
PTH,2,4096,8,2.216378,0.1338093359805494,0.34524699999999997,0.031026108378446535,1.57376,0.11123992538652659,0.29735799999999996,0.026461045918691715
PTH,2,4096,16,2.103055,0.09888824177378785,0.328936,0.017027663896664668,1.478373,0.0728990376479691,0.295736,0.021259428339758638
PTH,2,4096,32,2.022488,0.016861823283513794,0.310323,0.0034815994089562384,1.4287840000000003,0.010417473782064382,0.283366,0.00922510367300974
PTH,2,8192,1,34.709817,0.3207336582846679,1.125385,0.06893999182058422,32.150331,0.27152237814261704,1.4340879999999998,0.08794790008231514
PTH,2,8192,2,20.151364000000004,0.1908649522684685,1.1637769999999998,0.018511837684153588,17.547831,0.18503528374940373,1.439743,0.03584541131333578
PTH,2,8192,4,13.116559,0.18638144700526904,1.202975,0.01566592711020395,10.29045,0.1170464486147843,1.623121,0.10828776061443365
PTH,2,8192,8,9.038689000000002,0.545149658991812,1.1709180000000001,0.017596000050516578,6.279757999999999,0.4469146114515487,1.5879999999999999,0.13229421546101117
PTH,2,8192,16,8.50949,0.0852038998846622,1.126723,0.010125413626667837,5.879707000000001,0.07065985408199549,1.5030459999999999,0.0657035272518403
PTH,2,8192,32,8.487575000000001,0.17586971422997527,1.123913,0.010694251882826286,5.899534000000001,0.12338555292703877,1.464115,0.10516172996865356
PTH,3,16,1,0.00034500000000000004,2.368778400591983e-05,6.6e-05,6.992058987801013e-06,0.00023699999999999996,2.2632326929023922e-05,3.100000000000001e-05,3.162277660168382e-06
PTH,3,16,2,0.00037000000000000005,2.748737083745108e-05,6.9e-05,9.944289260117535e-06,0.00025899999999999995,2.4244128727957557e-05,3.100000000000001e-05,3.162277660168382e-06
PTH,3,16,4,0.00044600000000000005,0.00012868566353716328,6.500000000000001e-05,8.498365855987979e-06,0.0003379999999999999,0.00012612163441165305,3.0000000000000004e-05,0.0
PTH,3,16,8,0.000633,0.0003187144315667066,5.700000000000001e-05,1.251665557034573e-05,0.000537,0.00031084293997665985,3.0000000000000004e-05,0.0
PTH,3,16,16,0.0027509999999999995,0.0041544258862620765,0.0018490000000000004,0.004207814027364908,0.0008550000000000001,0.00012686388155990044,3.2000000000000005e-05,4.216370213557839e-06
PTH,3,16,32,0.006808,0.01670127194091649,0.005322,0.016657474665213275,0.001448,0.0004920207764357563,2.9000000000000007e-05,3.162277660168379e-06
PTH,3,32,1,0.00046,2.9059326290271167e-05,7.799999999999999e-05,1.3165611772087675e-05,0.00032199999999999997,2.9363620727393656e-05,4.900000000000001e-05,5.676462121975467e-06
PTH,3,32,2,0.0005020000000000001,3.293090409394258e-05,7.399999999999998e-05,8.432740427115682e-06,0.00037600000000000003,3.949683531626298e-05,4.5e-05,1.2692955176439848e-05
PTH,3,32,4,0.0006309999999999999,4.6055522047970674e-05,7.999999999999999e-05,1.1547005383792519e-05,0.000503,4.808557187163549e-05,4.1e-05,3.162277660168379e-06
PTH,3,32,8,0.000508,7.714344503009386e-05,6.300000000000001e-05,4.8304589153964765e-06,0.000394,7.501111028818775e-05,4.1e-05,3.162277660168379e-06
PTH,3,32,16,0.003172,0.006996703668315688,0.002278000000000001,0.007003392511252433,0.000843,0.00027317271703692036,4.1e-05,3.162277660168379e-06
PTH,3,32,32,0.001331,0.0001505139343863034,6.3e-05,4.830458915396475e-06,0.0012139999999999998,0.00014878769363686566,4.1e-05,3.162277660168379e-06
PTH,3,64,1,0.0008020000000000001,5.731007280089988e-05,0.00013400000000000003,2.8751811537130438e-05,0.000565,3.240370349203931e-05,9.700000000000001e-05,8.232726023485643e-06
PTH,3,64,2,0.000765,8.669871202426633e-05,0.00016199999999999998,2.859681411936963e-05,0.000449,5.8204619900638275e-05,0.00013900000000000002,3.247221034122014e-05
PTH,3,64,4,0.000832,3.735713526965838e-05,0.00013099999999999999,3.1622776601683796e-06,0.0005830000000000001,3.743141876967942e-05,0.00010400000000000001,9.660917830792956e-06
PTH,3,64,8,0.000975,4.9272484996981634e-05,0.00012000000000000002,0.0,0.00075,4.9665548085837775e-05,9.700000000000001e-05,4.83045891539648e-06
PTH,3,64,16,0.0009550000000000001,0.00010437645541234117,0.00012000000000000002,0.0,0.00073,0.00010645812948447545,9.5e-05,7.071067811865474e-06
PTH,3,64,32,0.0014169999999999999,4.137900702315397e-05,0.00012000000000000002,0.0,0.001192,4.366539438350084e-05,9.800000000000002e-05,4.216370213557839e-06
PTH,3,128,1,0.002051,3.142893217686175e-05,0.000327,1.6363916944844763e-05,0.001408,2.347575581554537e-05,0.00030799999999999995,2.250925735484551e-05
PTH,3,128,2,0.001646,0.00010046558282980961,0.000374,4.299870799092559e-05,0.000924,6.040603354706288e-05,0.00034,3.197221015541814e-05
PTH,3,128,4,0.0015229999999999998,0.00010339245620450272,0.000357,3.465704994818675e-05,0.0008120000000000002,4.6856755708814835e-05,0.000343,5.121848624601601e-05
PTH,3,128,8,0.0015730000000000002,7.67463354173996e-05,0.000339,1.6633299933166202e-05,0.000895,4.8131763593978864e-05,0.00032799999999999995,4.491968140779471e-05
PTH,3,128,16,0.0014930000000000002,7.439384681843283e-05,0.000332,1.3165611772087667e-05,0.0008270000000000002,7.334090869963974e-05,0.000325,3.0641293851417056e-05
PTH,3,128,32,0.00186,0.0003620619959190538,0.000443,0.00033356825055418234,0.0010890000000000001,0.00024237024019737517,0.000318,7.888106377466155e-06
PTH,3,256,1,0.006687,0.00032595330272226986,0.0010669999999999998,3.8600518131237645e-05,0.004585,0.0002813163501982938,0.001029,4.433458644845519e-05
PTH,3,256,2,0.005403,0.0002582870926357379,0.001323,0.0001766383625125389,0.002814,0.00014975535605335342,0.001256,8.302610031389722e-05
